,date,region,area,place,日最低気温0℃未満日数(日),日平均気温25℃以上日数(日),日最高気温25℃以上日数(日),最高気温(℃),最深積雪(cm),日最低気温25℃以上日数(日),日照時間(時間),日最低気温の平均(℃),日最高気温の平均(℃),日平均気温0℃未満日数(日),最低気温(℃),日照時間0.1時間未満日数(日),降水量の合計(mm),日最高気温0℃未満日数(日),日降水量の最大(mm),平均気温(℃),降雪量合計(cm)
18137,2017-01-01,北海道,空知,深川,31.0,0.0,0.0,5.1,72.0,0.0,91.3,-14.8,-3.8,31.0,-26.5,2.0,11.0,27.0,5.0,-8.5,104.0
18138,2017-02-01,北海道,空知,深川,28.0,0.0,0.0,5.5,83.0,0.0,68.5,-11.8,-1.5,27.0,-23.5,4.0,34.0,19.0,8.0,-5.7,149.0
18139,2017-03-01,北海道,空知,深川,31.0,0.0,0.0,6.2,71.0,0.0,196.2,-7.4,2.9,25.0,-13.3,1.0,8.5,4.0,3.0,-1.8,54.0
18140,2017-04-01,北海道,空知,深川,16.0,0.0,0.0,20.5,24.0,0.0,182.8,-0.2,11.3,1.0,-7.7,2.0,46.5,0.0,14.5,5.7,0.0
18141,2017-05-01,北海道,空知,深川,0.0,0.0,2.0,25.7,0.0,0.0,204.3,7.1,18.9,0.0,0.4,3.0,53.5,0.0,15.0,12.9,0.0
18142,2017-06-01,北海道,空知,深川,0.0,0.0,2.0,27.2,0.0,0.0,157.6,10.2,20.1,0.0,3.9,6.0,112.0,0.0,29.5,14.7,0.0
18143,2017-07-01,北海道,空知,深川,0.0,3.0,22.0,32.2,0.0,0.0,185.1,17.0,26.8,0.0,12.6,2.0,132.5,0.0,53.5,21.4,0.0
18144,2017-08-01,北海道,空知,深川,0.0,0.0,18.0,30.3,0.0,0.0,152.6,16.0,25.0,0.0,8.4,5.0,110.5,0.0,25.5,19.8,0.0
18145,2017-09-01,北海道,空知,深川,0.0,0.0,4.0,26.2,0.0,0.0,168.3,9.2,21.1,0.0,1.6,3.0,146.0,0.0,26.5,14.9,0.0
18146,2017-10-01,北海道,空知,深川,7.0,0.0,0.0,19.8,0.0,0.0,130.4,3.2,13.6,0.0,-2.5,6.0,117.5,0.0,25.5,8.3,0.0
18147,2017-11-01,北海道,空知,深川,19.0,0.0,0.0,15.9,23.0,0.0,52.0,-2.0,5.8,10.0,-14.1,5.0,138.5,7.0,28.5,1.9,83.0
18148,2017-12-01,北海道,空知,深川,31.0,0.0,0.0,7.8,66.0,0.0,48.0,-10.0,-1.7,29.0,-16.0,5.0,52.5,23.0,10.0,-5.0,213.0
18149,2018-01-01,北海道,空知,深川,31.0,0.0,0.0,3.3,109.0,0.0,66.3,-10.4,-2.2,30.0,-19.2,6.0,59.0,25.0,10.5,-5.6,221.0
18150,2018-02-01,北海道,空知,深川,28.0,0.0,0.0,2.9,138.0,0.0,94.9,-13.8,-3.5,28.0,-23.4,5.0,37.0,25.0,9.0,-7.9,149.0
18151,2018-03-01,北海道,空知,深川,29.0,0.0,0.0,12.6,123.0,0.0,160.0,-6.5,3.6,17.0,-14.4,7.0,78.0,5.0,33.5,-0.6,68.0
18152,2018-04-01,北海道,空知,深川,17.0,0.0,0.0,23.4,22.0,0.0,184.6,0.0,11.6,0.0,-4.7,4.0,26.5,0.0,10.0,5.7,5.0
18153,2018-05-01,北海道,空知,深川,0.0,0.0,2.0,26.6,0.0,0.0,194.8,6.9,17.7,0.0,3.0,5.0,61.0,0.0,10.5,11.9,0.0
18154,2018-06-01,北海道,空知,深川,0.0,0.0,5.0,29.8,0.0,0.0,140.9,10.7,20.4,0.0,3.4,5.0,93.5,0.0,38.5,15.4,0.0
18155,2018-07-01,北海道,空知,深川,0.0,3.0,17.0,33.4,0.0,0.0,167.6,16.2,25.6,0.0,6.8,7.0,331.5,0.0,100.0,20.4,0.0
18156,2018-08-01,北海道,空知,深川,0.0,0.0,14.0,28.7,0.0,0.0,138.4,15.4,24.3,0.0,8.8,7.0,198.5,0.0,39.5,19.4,0.0
18157,2018-09-01,北海道,空知,深川,0.0,0.0,6.0,27.6,0.0,0.0,176.6,9.9,22.3,0.0,2.6,1.0,25.0,0.0,15.0,15.9,0.0
18158,2018-10-01,北海道,空知,深川,3.0,0.0,0.0,20.0,0.0,0.0,149.1,4.4,16.1,0.0,-1.5,2.0,144.0,0.0,33.5,10.0,0.0
18159,2018-11-01,北海道,空知,深川,16.0,0.0,0.0,16.3,32.0,0.0,72.1,-0.8,7.3,6.0,-10.4,4.0,58.0,4.0,11.5,3.6,39.0
18160,2018-12-01,北海道,空知,深川,31.0,0.0,0.0,7.8,62.0,0.0,44.6,-7.9,-0.9,27.0,-16.3,8.0,77.0,22.0,21.0,-3.8,193.0
18161,2019-01-01,北海道,空知,深川,31.0,0.0,0.0,2.9,79.0,0.0,68.3,-13.3,-3.0,31.0,-21.3,4.0,45.0,27.0,5.5,-7.2,191.0
18162,2019-02-01,北海道,空知,深川,28.0,0.0,0.0,4.4,100.0,0.0,84.5,-11.0,-2.1,27.0,-17.8,4.0,36.0,17.0,6.5,-5.9,114.0
18163,2019-03-01,北海道,空知,深川,29.0,0.0,0.0,8.6,68.0,0.0,135.7,-6.5,3.2,18.0,-13.6,4.0,37.5,2.0,9.0,-1.0,85.0
18164,2019-04-01,北海道,空知,深川,21.0,0.0,0.0,23.5,28.0,0.0,245.3,-1.8,11.3,4.0,-9.6,1.0,33.0,0.0,11.5,4.9,20.0
18165,2019-05-01,北海道,空知,深川,0.0,0.0,5.0,31.9,0.0,0.0,261.2,7.4,20.8,0.0,0.5,1.0,66.5,0.0,19.0,13.8,0.0
18166,2019-06-01,北海道,空知,深川,0.0,0.0,8.0,27.0,0.0,0.0,192.9,12.0,22.6,0.0,8.1,1.0,28.0,0.0,10.0,16.7,0.0
18167,2019-07-01,北海道,空知,深川,0.0,3.0,22.0,31.4,0.0,0.0,143.3,17.1,26.3,0.0,11.9,2.0,79.5,0.0,29.0,21.0,0.0
18168,2019-08-01,北海道,空知,深川,0.0,1.0,17.0,32.6,0.0,0.0,142.8,16.6,25.4,0.0,13.3,4.0,238.5,0.0,66.0,20.5,0.0
18169,2019-09-01,北海道,空知,深川,0.0,0.0,9.0,30.6,0.0,0.0,180.1,10.5,22.6,0.0,2.6,2.0,108.5,0.0,37.0,16.2,0.0
18170,2019-10-01,北海道,空知,深川,3.0,0.0,0.0,24.9,0.0,0.0,154.8,4.9,15.9,0.0,-0.7,4.0,141.0,0.0,47.5,10.4,0.0
18171,2019-11-01,北海道,空知,深川,20.0,0.0,0.0,12.3,9.0,0.0,58.0,-2.7,5.3,12.0,-12.3,5.0,58.0,4.0,7.5,1.3,63.0
18172,2015-01-01,東北,青森,むつ,30.0,0.0,0.0,7.0,41.0,0.0,67.1,-4.0,2.8,14.0,-12.0,2.0,42.0,6.0,8.5,-0.2,84.0
18173,2015-02-01,東北,青森,むつ,22.0,0.0,0.0,8.1,34.0,0.0,111.5,-2.3,3.7,8.0,-7.1,2.0,37.5,1.0,9.5,0.8,45.0
18174,2015-03-01,東北,青森,むつ,17.0,0.0,0.0,16.8,10.0,0.0,144.4,0.1,8.5,2.0,-2.9,6.0,100.0,1.0,43.5,4.3,31.0
18175,2015-04-01,東北,青森,むつ,4.0,0.0,1.0,25.3,0.0,0.0,195.0,4.1,14.0,0.0,-1.6,4.0,104.5,0.0,36.0,8.9,0.0
18176,2015-05-01,東北,青森,むつ,0.0,0.0,3.0,26.7,0.0,0.0,255.7,8.7,19.8,0.0,3.3,2.0,56.5,0.0,19.5,13.9,0.0
18177,2015-06-01,東北,青森,むつ,0.0,0.0,3.0,28.0,0.0,0.0,165.9,12.0,21.0,0.0,5.6,6.0,102.0,0.0,55.0,16.3,0.0
18178,2015-07-01,東北,青森,むつ,0.0,5.0,18.0,31.4,0.0,0.0,167.2,17.5,25.8,0.0,11.4,6.0,107.0,0.0,82.0,21.4,0.0
18179,2015-08-01,東北,青森,むつ,0.0,4.0,13.0,33.1,0.0,0.0,103.7,19.1,25.0,0.0,15.3,11.0,157.0,0.0,72.0,21.7,0.0
18180,2015-09-01,東北,青森,むつ,0.0,0.0,3.0,26.0,0.0,0.0,142.8,13.5,22.1,0.0,8.5,8.0,193.5,0.0,77.5,17.9,0.0
18181,2015-10-01,東北,青森,むつ,0.0,0.0,0.0,21.2,0.0,0.0,166.6,5.5,16.4,0.0,0.0,1.0,74.0,0.0,19.5,11.4,0.0
18182,2015-11-01,東北,青森,むつ,2.0,0.0,0.0,19.0,0.0,0.0,94.9,4.1,11.6,0.0,-0.9,8.0,231.0,0.0,64.0,8.1,0.0
18183,2015-12-01,東北,青森,むつ,21.0,0.0,0.0,12.0,18.0,0.0,76.3,-0.8,5.9,5.0,-6.4,3.0,89.5,2.0,20.0,2.7,54.0
18184,2016-01-01,東北,青森,むつ,28.0,0.0,0.0,6.6,70.0,0.0,55.2,-4.2,1.3,21.0,-10.1,2.0,127.0,6.0,27.5,-1.1,184.0
18185,2016-02-01,東北,青森,むつ,26.0,0.0,0.0,12.2,61.0,0.0,79.7,-4.6,3.0,18.0,-10.1,3.0,91.0,5.0,13.0,-0.3,114.0
18186,2016-03-01,東北,青森,むつ,21.0,0.0,0.0,17.1,25.0,0.0,177.7,-1.7,8.2,7.0,-8.3,1.0,38.5,0.0,9.0,3.6,29.0
18187,2016-04-01,東北,青森,むつ,2.0,0.0,0.0,20.0,0.0,0.0,165.9,3.8,13.1,0.0,-2.3,4.0,103.0,0.0,29.0,8.6,0.0
18188,2016-05-01,東北,青森,むつ,0.0,0.0,4.0,26.6,0.0,0.0,249.9,8.9,20.1,0.0,0.1,1.0,87.5,0.0,34.0,14.4,0.0
18189,2016-06-01,東北,青森,むつ,0.0,0.0,3.0,25.9,0.0,0.0,131.3,12.2,20.3,0.0,5.6,7.0,79.0,0.0,20.0,15.9,0.0
18190,2016-07-01,東北,青森,むつ,0.0,2.0,11.0,31.0,0.0,0.0,128.7,16.9,23.7,0.0,13.3,8.0,89.0,0.0,21.0,19.8,0.0
18191,2016-08-01,東北,青森,むつ,0.0,6.0,25.0,32.2,0.0,0.0,194.8,19.3,27.8,0.0,12.2,4.0,421.0,0.0,162.5,23.3,0.0
18192,2016-09-01,東北,青森,むつ,0.0,0.0,5.0,27.1,0.0,0.0,103.5,15.6,23.0,0.0,6.9,5.0,119.0,0.0,38.5,19.3,0.0
18193,2016-10-01,東北,青森,むつ,3.0,0.0,0.0,23.4,0.0,0.0,165.5,5.6,16.6,0.0,-1.1,1.0,93.0,0.0,35.0,11.8,0.0
18194,2016-11-01,東北,青森,むつ,14.0,0.0,0.0,15.6,5.0,0.0,64.8,-0.1,8.5,2.0,-4.8,4.0,63.0,0.0,19.0,4.5,11.0
18195,2016-12-01,東北,青森,むつ,24.0,0.0,0.0,13.3,13.0,0.0,98.5,-2.5,5.5,12.0,-7.0,3.0,174.5,1.0,62.0,2.0,45.0
18196,2017-01-01,東北,青森,むつ,29.0,0.0,0.0,6.9,37.0,0.0,70.9,-4.9,2.0,18.0,-13.6,7.0,81.0,5.0,11.0,-0.8,112.0
18197,2017-02-01,東北,青森,むつ,26.0,0.0,0.0,9.6,40.0,0.0,69.8,-4.7,2.9,15.0,-10.9,4.0,88.5,4.0,27.5,-0.3,89.0
18198,2017-03-01,東北,青森,むつ,27.0,0.0,0.0,11.8,53.0,0.0,145.4,-2.6,6.3,4.0,-8.0,4.0,63.5,0.0,13.5,2.1,71.0
18199,2017-04-01,東北,青森,むつ,4.0,0.0,0.0,20.0,0.0,0.0,202.3,3.6,13.9,0.0,-3.9,2.0,99.0,0.0,46.5,8.7,0.0
18200,2017-05-01,東北,青森,むつ,0.0,0.0,3.0,27.4,0.0,0.0,214.5,8.7,18.8,0.0,2.9,7.0,61.5,0.0,23.5,13.6,0.0
18201,2017-06-01,東北,青森,むつ,0.0,0.0,4.0,26.7,0.0,0.0,209.0,11.2,20.4,0.0,4.8,2.0,101.5,0.0,25.5,15.7,0.0
18202,2017-07-01,東北,青森,むつ,0.0,6.0,21.0,33.2,0.0,0.0,202.8,18.1,27.1,0.0,14.9,4.0,105.5,0.0,42.5,22.4,0.0
18203,2017-08-01,東北,青森,むつ,0.0,0.0,9.0,28.1,0.0,0.0,83.9,17.2,22.7,0.0,12.3,13.0,224.0,0.0,56.0,19.7,0.0
18204,2017-09-01,東北,青森,むつ,0.0,0.0,8.0,28.4,0.0,0.0,195.9,12.2,23.3,0.0,3.4,1.0,150.0,0.0,33.5,18.0,0.0
18205,2017-10-01,東北,青森,むつ,0.0,0.0,0.0,24.7,0.0,0.0,135.0,6.3,16.6,0.0,1.6,7.0,181.0,0.0,56.5,11.8,0.0
18206,2017-11-01,東北,青森,むつ,11.0,0.0,0.0,19.2,20.0,0.0,84.9,2.1,9.8,2.0,-3.9,1.0,149.5,0.0,26.5,6.3,48.0
18207,2017-12-01,東北,青森,むつ,30.0,0.0,0.0,9.0,37.0,0.0,61.4,-3.2,3.2,17.0,-6.6,3.0,151.5,2.0,17.5,0.2,123.0
18208,2018-01-01,東北,青森,むつ,26.0,0.0,0.0,7.3,52.0,0.0,65.0,-4.1,2.1,16.0,-11.4,2.0,94.5,6.0,18.0,-0.7,116.0
18209,2018-02-01,東北,青森,むつ,27.0,0.0,0.0,5.8,73.0,0.0,85.0,-7.4,0.8,25.0,-15.2,2.0,116.5,7.0,19.5,-2.5,139.0
18210,2018-03-01,東北,青森,むつ,15.0,0.0,0.0,19.2,63.0,0.0,167.6,-0.7,8.3,4.0,-9.3,4.0,143.0,0.0,49.5,4.1,25.0
18211,2018-04-01,東北,青森,むつ,3.0,0.0,1.0,25.6,1.0,0.0,171.9,4.3,13.3,0.0,-1.0,7.0,107.0,0.0,32.5,8.6,1.0
18212,2018-05-01,東北,青森,むつ,0.0,0.0,1.0,25.2,0.0,0.0,187.8,8.0,17.9,0.0,2.1,5.0,178.0,0.0,79.0,12.7,0.0
18213,2018-06-01,東北,青森,むつ,0.0,0.0,10.0,28.9,0.0,0.0,154.5,12.5,21.5,0.0,6.5,2.0,116.5,0.0,42.5,16.6,0.0
18214,2018-07-01,東北,青森,むつ,0.0,5.0,18.0,32.1,0.0,0.0,131.5,17.9,25.1,0.0,11.8,10.0,125.0,0.0,47.0,21.1,0.0
18215,2018-08-01,東北,青森,むつ,0.0,2.0,14.0,31.4,0.0,0.0,109.9,17.7,24.8,0.0,9.3,5.0,315.0,0.0,85.5,21.0,0.0
18216,2018-09-01,東北,青森,むつ,0.0,0.0,7.0,29.0,0.0,0.0,149.7,14.0,23.1,0.0,7.3,5.0,131.5,0.0,42.0,18.7,0.0
18217,2018-10-01,東北,青森,むつ,0.0,0.0,0.0,23.4,0.0,0.0,156.1,8.3,18.7,0.0,3.2,3.0,150.5,0.0,58.0,13.7,0.0
18218,2018-11-01,東北,青森,むつ,7.0,0.0,0.0,18.7,2.0,0.0,131.1,2.8,12.2,0.0,-2.5,1.0,60.0,0.0,29.5,7.9,3.0
18219,2018-12-01,東北,青森,むつ,25.0,0.0,0.0,15.2,19.0,0.0,77.2,-2.1,4.2,11.0,-6.3,4.0,130.0,4.0,27.0,1.1,79.0
18220,2019-01-01,東北,青森,むつ,30.0,0.0,0.0,6.8,35.0,0.0,63.0,-4.9,1.9,24.0,-9.6,2.0,75.5,4.0,12.5,-0.9,106.0
18221,2019-02-01,東北,青森,むつ,25.0,0.0,0.0,8.5,46.0,0.0,102.1,-5.1,2.5,13.0,-11.8,3.0,63.0,8.0,13.0,-0.7,71.0
18222,2019-03-01,東北,青森,むつ,23.0,0.0,0.0,15.8,10.0,0.0,154.5,-1.6,7.6,2.0,-6.2,2.0,74.5,0.0,34.5,3.2,26.0
18223,2019-04-01,東北,青森,むつ,10.0,0.0,0.0,22.5,7.0,0.0,222.6,1.7,13.1,0.0,-7.3,3.0,52.0,0.0,9.0,7.7,12.0
18224,2019-05-01,東北,青森,むつ,0.0,0.0,4.0,31.0,0.0,0.0,293.5,8.7,20.8,0.0,2.5,0.0,41.5,0.0,23.0,14.7,0.0
18225,2019-06-01,東北,青森,むつ,0.0,0.0,5.0,26.1,0.0,0.0,170.9,12.0,20.9,0.0,7.2,5.0,122.5,0.0,50.0,16.2,0.0
18226,2019-07-01,東北,青森,むつ,0.0,5.0,11.0,32.9,0.0,0.0,114.9,17.1,23.9,0.0,11.4,9.0,32.0,0.0,7.0,20.0,0.0
18227,2019-08-01,東北,青森,むつ,0.0,6.0,20.0,33.0,0.0,0.0,175.7,19.3,26.6,0.0,13.2,8.0,142.0,0.0,58.5,22.7,0.0
18228,2019-09-01,東北,青森,むつ,0.0,2.0,11.0,31.0,0.0,0.0,197.3,14.5,24.7,0.0,4.9,1.0,105.0,0.0,78.5,20.1,0.0
18229,2019-10-01,東北,青森,むつ,0.0,0.0,2.0,26.2,0.0,0.0,140.2,8.8,18.7,0.0,0.9,6.0,195.5,0.0,45.5,14.3,0.0
18230,2019-11-01,東北,青森,むつ,15.0,0.0,0.0,17.8,6.0,0.0,104.8,0.5,10.2,2.0,-5.9,1.0,62.5,0.0,18.0,5.6,9.0
18231,2015-01-01,関東,埼玉,熊谷,14.0,0.0,0.0,16.8,0.0,0.0,211.5,0.4,9.9,0.0,-4.6,4.0,33.0,0.0,18.0,4.7,0.0
18232,2015-02-01,関東,埼玉,熊谷,14.0,0.0,0.0,17.3,0.0,0.0,195.1,0.5,10.2,0.0,-3.5,4.0,26.5,0.0,11.0,4.9,0.0
18233,2015-03-01,関東,埼玉,熊谷,2.0,0.0,1.0,25.0,0.0,0.0,217.6,4.2,15.5,0.0,-1.4,5.0,53.5,0.0,19.0,9.6,0.0
18234,2015-04-01,関東,埼玉,熊谷,0.0,0.0,7.0,30.9,0.0,0.0,162.6,8.9,19.9,0.0,0.8,6.0,81.5,0.0,19.5,14.2,0.0
18235,2015-05-01,関東,埼玉,熊谷,0.0,1.0,25.0,32.6,0.0,0.0,254.8,15.3,27.6,0.0,9.5,2.0,37.0,0.0,16.5,21.2,0.0
18236,2015-06-01,関東,埼玉,熊谷,0.0,3.0,23.0,32.9,0.0,0.0,152.5,18.3,27.5,0.0,13.9,4.0,240.5,0.0,51.5,22.4,0.0
18237,2015-07-01,関東,埼玉,熊谷,0.0,20.0,25.0,38.2,0.0,11.0,179.9,22.8,31.6,0.0,18.7,8.0,246.5,0.0,159.5,26.7,0.0
18238,2015-08-01,関東,埼玉,熊谷,0.0,22.0,25.0,38.6,0.0,9.0,150.1,23.4,31.4,0.0,17.2,7.0,177.5,0.0,105.0,26.7,0.0
18239,2015-09-01,関東,埼玉,熊谷,0.0,3.0,19.0,32.2,0.0,0.0,120.9,19.1,26.3,0.0,14.7,8.0,277.5,0.0,115.5,22.4,0.0
18240,2015-10-01,関東,埼玉,熊谷,0.0,0.0,8.0,27.9,0.0,0.0,200.8,13.5,22.8,0.0,9.5,2.0,22.0,0.0,6.5,17.8,0.0
18241,2015-11-01,関東,埼玉,熊谷,0.0,0.0,0.0,23.3,0.0,0.0,126.6,9.5,17.3,0.0,2.4,8.0,118.0,0.0,29.5,13.2,0.0
18242,2015-12-01,関東,埼玉,熊谷,5.0,0.0,0.0,19.2,0.0,0.0,195.8,3.6,13.3,0.0,-0.7,3.0,21.5,0.0,14.5,8.3,0.0
18243,2016-01-01,関東,埼玉,熊谷,18.0,0.0,0.0,16.7,15.0,0.0,222.0,-0.5,10.5,0.0,-5.7,2.0,70.5,0.0,55.5,4.8,16.0
18244,2016-02-01,関東,埼玉,熊谷,12.0,0.0,0.0,22.0,3.0,0.0,194.2,1.0,11.9,0.0,-2.8,1.0,33.5,0.0,16.5,6.0,5.0
18245,2016-03-01,関東,埼玉,熊谷,2.0,0.0,0.0,22.0,0.0,0.0,191.8,4.6,14.9,0.0,-2.4,5.0,72.5,0.0,19.5,9.5,0.0
18246,2016-04-01,関東,埼玉,熊谷,0.0,0.0,3.0,28.8,0.0,0.0,180.2,10.0,20.6,0.0,4.3,5.0,87.5,0.0,26.0,15.0,0.0
18247,2016-05-01,関東,埼玉,熊谷,0.0,0.0,18.0,33.0,0.0,0.0,206.4,14.7,26.1,0.0,10.0,7.0,51.0,0.0,19.0,20.1,0.0
18248,2016-06-01,関東,埼玉,熊谷,0.0,5.0,22.0,34.4,0.0,0.0,151.6,18.8,27.5,0.0,11.8,8.0,121.0,0.0,57.5,22.7,0.0
18249,2016-07-01,関東,埼玉,熊谷,0.0,19.0,28.0,37.3,0.0,0.0,134.9,22.0,30.4,0.0,18.9,8.0,62.5,0.0,23.0,25.5,0.0
18250,2016-08-01,関東,埼玉,熊谷,0.0,26.0,30.0,37.0,0.0,5.0,165.6,23.5,32.3,0.0,20.0,5.0,418.5,0.0,134.5,27.2,0.0
18251,2016-09-01,関東,埼玉,熊谷,0.0,14.0,22.0,34.8,0.0,0.0,93.9,21.3,28.2,0.0,18.1,7.0,219.0,0.0,70.0,24.3,0.0
18252,2016-10-01,関東,埼玉,熊谷,0.0,1.0,6.0,32.3,0.0,0.0,151.4,14.1,22.6,0.0,7.1,7.0,34.0,0.0,18.5,18.1,0.0
18253,2016-11-01,関東,埼玉,熊谷,2.0,0.0,0.0,21.5,6.0,0.0,157.2,6.5,15.2,0.0,-1.5,5.0,86.5,0.0,35.5,10.5,6.0
18254,2016-12-01,関東,埼玉,熊谷,7.0,0.0,0.0,19.2,0.0,0.0,222.1,2.3,13.2,0.0,-2.8,0.0,44.5,0.0,26.0,7.3,0.0
18255,2017-01-01,関東,埼玉,熊谷,19.0,0.0,0.0,19.0,0.0,0.0,236.1,-0.4,10.6,1.0,-5.3,1.0,16.0,0.0,9.5,4.5,0.0
18256,2017-02-01,関東,埼玉,熊谷,6.0,0.0,0.0,21.0,0.0,0.0,238.9,0.9,11.5,0.0,-2.3,1.0,4.0,0.0,2.5,5.8,0.0
18257,2017-03-01,関東,埼玉,熊谷,4.0,0.0,0.0,18.9,0.0,0.0,212.3,3.0,13.1,0.0,-2.0,6.0,65.5,0.0,27.0,7.9,0.0
18258,2017-04-01,関東,埼玉,熊谷,0.0,0.0,4.0,28.1,0.0,0.0,226.7,8.8,20.7,0.0,2.6,3.0,55.0,0.0,35.0,14.3,0.0
18259,2017-05-01,関東,埼玉,熊谷,0.0,1.0,18.0,34.0,0.0,0.0,214.8,14.9,25.9,0.0,9.7,4.0,75.5,0.0,33.5,20.1,0.0
18260,2017-06-01,関東,埼玉,熊谷,0.0,4.0,26.0,32.8,0.0,0.0,187.2,18.0,27.8,0.0,13.7,4.0,53.0,0.0,26.5,22.4,0.0
18261,2017-07-01,関東,埼玉,熊谷,0.0,29.0,30.0,36.2,0.0,11.0,174.8,23.9,32.8,0.0,20.9,4.0,181.0,0.0,46.5,27.8,0.0
18262,2017-08-01,関東,埼玉,熊谷,0.0,23.0,29.0,37.8,0.0,5.0,82.8,23.1,30.5,0.0,20.0,7.0,179.5,0.0,54.0,26.3,0.0
18263,2017-09-01,関東,埼玉,熊谷,0.0,5.0,23.0,33.3,0.0,0.0,165.5,19.0,27.8,0.0,13.9,4.0,161.5,0.0,44.5,22.9,0.0
18264,2017-10-01,関東,埼玉,熊谷,0.0,0.0,6.0,29.8,0.0,0.0,119.1,13.4,20.6,0.0,7.6,13.0,502.0,0.0,138.5,16.6,0.0
18265,2017-11-01,関東,埼玉,熊谷,0.0,0.0,0.0,23.1,0.0,0.0,196.2,5.5,16.2,0.0,0.5,4.0,12.5,0.0,10.5,10.5,0.0
18266,2017-12-01,関東,埼玉,熊谷,16.0,0.0,0.0,17.1,0.0,0.0,240.4,0.1,11.5,0.0,-3.4,0.0,3.0,0.0,1.5,5.4,0.0
18267,2018-01-01,関東,埼玉,熊谷,23.0,0.0,0.0,17.3,19.0,0.0,224.1,-1.2,9.5,3.0,-5.3,1.0,14.5,0.0,12.5,3.7,19.0
18268,2018-02-01,関東,埼玉,熊谷,15.0,0.0,0.0,17.0,6.0,0.0,201.1,-0.4,10.4,0.0,-3.6,2.0,14.0,0.0,5.0,4.5,6.0
18269,2018-03-01,関東,埼玉,熊谷,1.0,0.0,1.0,25.5,1.0,0.0,224.8,5.1,16.8,0.0,-0.2,5.0,123.0,0.0,32.0,10.8,1.0
18270,2018-04-01,関東,埼玉,熊谷,0.0,0.0,11.0,30.8,0.0,0.0,226.7,10.9,22.9,0.0,3.3,2.0,44.5,0.0,18.0,16.4,0.0
18271,2018-05-01,関東,埼玉,熊谷,0.0,1.0,20.0,31.9,0.0,0.0,209.0,14.4,25.9,0.0,7.8,3.0,125.5,0.0,30.5,19.8,0.0
18272,2018-06-01,関東,埼玉,熊谷,0.0,7.0,21.0,36.2,0.0,1.0,204.2,18.8,27.9,0.0,14.7,6.0,111.5,0.0,43.5,23.1,0.0
18273,2018-07-01,関東,埼玉,熊谷,0.0,28.0,29.0,41.1,0.0,17.0,214.5,24.6,34.5,0.0,18.8,3.0,83.0,0.0,37.0,28.9,0.0
18274,2018-08-01,関東,埼玉,熊谷,0.0,27.0,30.0,38.7,0.0,11.0,212.7,24.0,34.0,0.0,16.9,1.0,131.5,0.0,35.0,28.3,0.0
18275,2018-09-01,関東,埼玉,熊谷,0.0,7.0,22.0,34.3,0.0,0.0,84.1,19.4,26.9,0.0,12.8,9.0,335.0,0.0,54.5,22.6,0.0
18276,2018-10-01,関東,埼玉,熊谷,0.0,2.0,7.0,33.8,0.0,0.0,154.6,14.7,23.3,0.0,9.8,4.0,32.0,0.0,10.5,18.7,0.0
18277,2018-11-01,関東,埼玉,熊谷,0.0,0.0,0.0,24.4,0.0,0.0,171.2,8.9,18.3,0.0,2.6,3.0,25.5,0.0,22.5,13.3,0.0
18278,2018-12-01,関東,埼玉,熊谷,11.0,0.0,0.0,20.6,0.0,0.0,181.3,2.5,12.5,0.0,-3.7,1.0,16.0,0.0,8.0,7.2,0.0
18279,2019-01-01,関東,埼玉,熊谷,20.0,0.0,0.0,16.2,0.0,0.0,252.7,-0.8,10.7,0.0,-4.3,0.0,6.0,0.0,6.0,4.5,0.0
18280,2019-02-01,関東,埼玉,熊谷,12.0,0.0,0.0,20.1,0.0,0.0,180.7,1.2,11.8,0.0,-3.1,3.0,28.5,0.0,22.5,6.1,0.0
18281,2019-03-01,関東,埼玉,熊谷,2.0,0.0,0.0,23.2,0.0,0.0,217.4,4.7,15.4,0.0,-1.0,4.0,84.0,0.0,34.5,9.7,0.0
18282,2019-04-01,関東,埼玉,熊谷,0.0,0.0,4.0,28.0,0.0,0.0,225.1,7.9,19.6,0.0,0.5,5.0,79.0,0.0,23.5,13.4,0.0
18283,2019-05-01,関東,埼玉,熊谷,0.0,3.0,22.0,36.2,0.0,0.0,248.5,14.5,26.9,0.0,6.2,2.0,86.0,0.0,72.0,20.3,0.0
18284,2019-06-01,関東,埼玉,熊谷,0.0,3.0,21.0,34.2,0.0,0.0,134.4,18.4,26.9,0.0,15.3,7.0,224.5,0.0,50.5,22.1,0.0
18285,2019-07-01,関東,埼玉,熊谷,0.0,14.0,20.0,36.8,0.0,4.0,80.6,21.6,28.5,0.0,17.7,11.0,167.0,0.0,44.5,24.6,0.0
18286,2019-08-01,関東,埼玉,熊谷,0.0,29.0,31.0,38.4,0.0,18.0,185.1,25.0,33.6,0.0,21.3,2.0,123.5,0.0,68.0,28.6,0.0
18287,2019-09-01,関東,埼玉,熊谷,0.0,14.0,27.0,36.1,0.0,2.0,155.2,21.2,29.5,0.0,17.3,5.0,110.0,0.0,39.5,24.9,0.0
18288,2019-10-01,関東,埼玉,熊谷,0.0,1.0,10.0,30.9,0.0,0.0,116.9,15.7,23.4,0.0,9.0,6.0,447.5,0.0,250.0,19.2,0.0
18289,2019-11-01,関東,埼玉,熊谷,0.0,0.0,1.0,26.0,0.0,0.0,188.4,7.8,17.5,0.0,0.4,4.0,84.5,0.0,35.0,12.3,0.0
