,date,veg,region,price
14223,2018-06-01,ピーマン,近畿,310.0
14224,2018-07-01,ピーマン,近畿,496.0
14225,2018-08-01,ピーマン,近畿,551.0
14226,2018-09-01,ピーマン,近畿,483.0
14227,2018-10-01,ピーマン,近畿,556.0
14228,2018-11-01,ピーマン,近畿,424.0
14229,2018-12-01,ピーマン,近畿,406.0
14230,2019-01-01,ピーマン,近畿,679.0
14231,2019-02-01,ピーマン,近畿,677.0
14232,2019-03-01,ピーマン,近畿,615.0
14233,2019-04-01,ピーマン,近畿,441.0
14234,2019-05-01,ピーマン,近畿,266.0
14235,2019-06-01,ピーマン,近畿,347.0
14236,2019-07-01,ピーマン,近畿,413.0
14237,2019-08-01,ピーマン,近畿,376.0
14238,2019-09-01,ピーマン,近畿,477.0
14239,2019-10-01,ピーマン,近畿,379.0
14240,2019-11-01,ピーマン,近畿,393.0
14241,2016-01-01,ピーマン,関東,652.0
14242,2016-02-01,ピーマン,関東,817.0
14243,2016-03-01,ピーマン,関東,638.0
14244,2016-04-01,ピーマン,関東,475.0
14245,2016-05-01,ピーマン,関東,401.0
14246,2016-06-01,ピーマン,関東,360.0
14247,2016-07-01,ピーマン,関東,424.0
14248,2016-08-01,ピーマン,関東,250.0
14249,2016-09-01,ピーマン,関東,330.0
14250,2016-10-01,ピーマン,関東,560.0
14251,2016-11-01,ピーマン,関東,572.0
14252,2016-12-01,ピーマン,関東,502.0
14253,2017-01-01,ピーマン,関東,569.0
14254,2017-02-01,ピーマン,関東,612.0
14255,2017-03-01,ピーマン,関東,490.0
14256,2017-04-01,ピーマン,関東,441.0
14257,2017-05-01,ピーマン,関東,379.0
14258,2017-06-01,ピーマン,関東,356.0
14259,2017-07-01,ピーマン,関東,370.0
14260,2017-08-01,ピーマン,関東,382.0
14261,2017-09-01,ピーマン,関東,362.0
14262,2017-10-01,ピーマン,関東,312.0
14263,2017-11-01,ピーマン,関東,611.0
14264,2017-12-01,ピーマン,関東,638.0
14265,2018-01-01,ピーマン,関東,741.0
14266,2018-02-01,ピーマン,関東,773.0
14267,2018-03-01,ピーマン,関東,573.0
14268,2018-04-01,ピーマン,関東,409.0
14269,2018-05-01,ピーマン,関東,347.0
14270,2018-06-01,ピーマン,関東,378.0
14271,2018-07-01,ピーマン,関東,500.0
14272,2018-08-01,ピーマン,関東,555.0
14273,2018-09-01,ピーマン,関東,457.0
14274,2018-10-01,ピーマン,関東,504.0
14275,2018-11-01,ピーマン,関東,434.0
14276,2018-12-01,ピーマン,関東,409.0
14277,2019-01-01,ピーマン,関東,730.0
14278,2019-02-01,ピーマン,関東,715.0
14279,2019-03-01,ピーマン,関東,638.0
14280,2019-04-01,ピーマン,関東,505.0
14281,2019-05-01,ピーマン,関東,336.0
14282,2019-06-01,ピーマン,関東,382.0
14283,2019-07-01,ピーマン,関東,469.0
14284,2019-08-01,ピーマン,関東,392.0
14285,2019-09-01,ピーマン,関東,443.0
14286,2019-10-01,ピーマン,関東,380.0
14287,2019-11-01,ピーマン,関東,425.0
14288,2016-01-01,ブロッコリー,中国,430.0
14289,2016-02-01,ブロッコリー,中国,508.0
14290,2016-03-01,ブロッコリー,中国,501.0
14291,2016-04-01,ブロッコリー,中国,549.0
14292,2016-05-01,ブロッコリー,中国,424.0
14293,2016-06-01,ブロッコリー,中国,444.0
14294,2016-07-01,ブロッコリー,中国,471.0
14295,2016-08-01,ブロッコリー,中国,566.0
14296,2016-09-01,ブロッコリー,中国,637.0
14297,2016-10-01,ブロッコリー,中国,606.0
14298,2016-11-01,ブロッコリー,中国,543.0
14299,2016-12-01,ブロッコリー,中国,426.0
14300,2017-01-01,ブロッコリー,中国,461.0
14301,2017-02-01,ブロッコリー,中国,402.0
14302,2017-03-01,ブロッコリー,中国,302.0
14303,2017-04-01,ブロッコリー,中国,403.0
14304,2017-05-01,ブロッコリー,中国,376.0
14305,2017-06-01,ブロッコリー,中国,364.0
14306,2017-07-01,ブロッコリー,中国,406.0
14307,2017-08-01,ブロッコリー,中国,557.0
14308,2017-09-01,ブロッコリー,中国,548.0
14309,2017-10-01,ブロッコリー,中国,475.0
14310,2017-11-01,ブロッコリー,中国,500.0
14311,2017-12-01,ブロッコリー,中国,726.0
14312,2018-01-01,ブロッコリー,中国,675.0
14313,2018-02-01,ブロッコリー,中国,658.0
14314,2018-03-01,ブロッコリー,中国,270.0
14315,2018-04-01,ブロッコリー,中国,444.0
14316,2018-05-01,ブロッコリー,中国,343.0
14317,2018-06-01,ブロッコリー,中国,374.0
14318,2018-07-01,ブロッコリー,中国,528.0
14319,2018-08-01,ブロッコリー,中国,677.0
14320,2018-09-01,ブロッコリー,中国,689.0
14321,2018-10-01,ブロッコリー,中国,528.0
14322,2018-11-01,ブロッコリー,中国,371.0
14323,2018-12-01,ブロッコリー,中国,320.0
14324,2019-01-01,ブロッコリー,中国,382.0
14325,2019-02-01,ブロッコリー,中国,348.0
14326,2019-03-01,ブロッコリー,中国,309.0
14327,2019-04-01,ブロッコリー,中国,442.0
14328,2019-05-01,ブロッコリー,中国,351.0
14329,2019-06-01,ブロッコリー,中国,375.0
14330,2019-07-01,ブロッコリー,中国,419.0
14331,2019-08-01,ブロッコリー,中国,508.0
14332,2019-09-01,ブロッコリー,中国,562.0
14333,2019-10-01,ブロッコリー,中国,425.0
14334,2019-11-01,ブロッコリー,中国,393.0
14335,2016-01-01,ブロッコリー,九州,386.0
14336,2016-02-01,ブロッコリー,九州,422.0
14337,2016-03-01,ブロッコリー,九州,419.0
14338,2016-04-01,ブロッコリー,九州,466.0
14339,2016-05-01,ブロッコリー,九州,371.0
14340,2016-06-01,ブロッコリー,九州,471.0
14341,2016-07-01,ブロッコリー,九州,430.0
14342,2016-08-01,ブロッコリー,九州,533.0
14343,2016-09-01,ブロッコリー,九州,646.0
14344,2016-10-01,ブロッコリー,九州,532.0
14345,2016-11-01,ブロッコリー,九州,469.0
14346,2016-12-01,ブロッコリー,九州,367.0
14347,2017-01-01,ブロッコリー,九州,390.0
14348,2017-02-01,ブロッコリー,九州,309.0
14349,2017-03-01,ブロッコリー,九州,281.0
14350,2017-04-01,ブロッコリー,九州,387.0
14351,2017-05-01,ブロッコリー,九州,361.0
14352,2017-06-01,ブロッコリー,九州,406.0
14353,2017-07-01,ブロッコリー,九州,376.0
14354,2017-08-01,ブロッコリー,九州,475.0
14355,2017-09-01,ブロッコリー,九州,496.0
14356,2017-10-01,ブロッコリー,九州,456.0
14357,2017-11-01,ブロッコリー,九州,442.0
14358,2017-12-01,ブロッコリー,九州,631.0
14359,2018-01-01,ブロッコリー,九州,513.0
14360,2018-02-01,ブロッコリー,九州,492.0
14361,2018-03-01,ブロッコリー,九州,226.0
14362,2018-04-01,ブロッコリー,九州,392.0
14363,2018-05-01,ブロッコリー,九州,314.0
14364,2018-06-01,ブロッコリー,九州,397.0
14365,2018-07-01,ブロッコリー,九州,505.0
14366,2018-08-01,ブロッコリー,九州,558.0
14367,2018-09-01,ブロッコリー,九州,561.0
14368,2018-10-01,ブロッコリー,九州,462.0
14369,2018-11-01,ブロッコリー,九州,308.0
14370,2018-12-01,ブロッコリー,九州,253.0
14371,2019-01-01,ブロッコリー,九州,306.0
14372,2019-02-01,ブロッコリー,九州,278.0
14373,2019-03-01,ブロッコリー,九州,302.0
14374,2019-04-01,ブロッコリー,九州,366.0
14375,2019-05-01,ブロッコリー,九州,327.0
14376,2019-06-01,ブロッコリー,九州,380.0
14377,2019-07-01,ブロッコリー,九州,424.0
14378,2019-08-01,ブロッコリー,九州,487.0
14379,2019-09-01,ブロッコリー,九州,494.0
14380,2019-10-01,ブロッコリー,九州,452.0
14381,2019-11-01,ブロッコリー,九州,336.0
14382,2016-01-01,ブロッコリー,北海道,383.0
14383,2016-02-01,ブロッコリー,北海道,480.0
14384,2016-03-01,ブロッコリー,北海道,563.0
14385,2016-04-01,ブロッコリー,北海道,629.0
14386,2016-05-01,ブロッコリー,北海道,632.0
14387,2016-06-01,ブロッコリー,北海道,545.0
14388,2016-07-01,ブロッコリー,北海道,364.0
14389,2016-08-01,ブロッコリー,北海道,404.0
14390,2016-09-01,ブロッコリー,北海道,493.0
14391,2016-10-01,ブロッコリー,北海道,533.0
14392,2016-11-01,ブロッコリー,北海道,455.0
14393,2016-12-01,ブロッコリー,北海道,484.0
14394,2017-01-01,ブロッコリー,北海道,460.0
14395,2017-02-01,ブロッコリー,北海道,405.0
14396,2017-03-01,ブロッコリー,北海道,360.0
14397,2017-04-01,ブロッコリー,北海道,506.0
14398,2017-05-01,ブロッコリー,北海道,572.0
14399,2017-06-01,ブロッコリー,北海道,487.0
14400,2017-07-01,ブロッコリー,北海道,299.0
14401,2017-08-01,ブロッコリー,北海道,358.0
14402,2017-09-01,ブロッコリー,北海道,412.0
14403,2017-10-01,ブロッコリー,北海道,384.0
14404,2017-11-01,ブロッコリー,北海道,410.0
14405,2017-12-01,ブロッコリー,北海道,707.0
14406,2018-01-01,ブロッコリー,北海道,642.0
14407,2018-02-01,ブロッコリー,北海道,673.0
14408,2018-03-01,ブロッコリー,北海道,356.0
14409,2018-04-01,ブロッコリー,北海道,595.0
14410,2018-05-01,ブロッコリー,北海道,554.0
14411,2018-06-01,ブロッコリー,北海道,490.0
14412,2018-07-01,ブロッコリー,北海道,388.0
14413,2018-08-01,ブロッコリー,北海道,446.0
14414,2018-09-01,ブロッコリー,北海道,440.0
14415,2018-10-01,ブロッコリー,北海道,407.0
14416,2018-11-01,ブロッコリー,北海道,368.0
14417,2018-12-01,ブロッコリー,北海道,389.0
14418,2019-01-01,ブロッコリー,北海道,438.0
14419,2019-02-01,ブロッコリー,北海道,380.0
14420,2019-03-01,ブロッコリー,北海道,367.0
14421,2019-04-01,ブロッコリー,北海道,538.0
14422,2019-05-01,ブロッコリー,北海道,530.0
14423,2019-06-01,ブロッコリー,北海道,452.0
14424,2019-07-01,ブロッコリー,北海道,345.0
14425,2019-08-01,ブロッコリー,北海道,359.0
14426,2019-09-01,ブロッコリー,北海道,476.0
14427,2019-10-01,ブロッコリー,北海道,382.0
14428,2019-11-01,ブロッコリー,北海道,419.0
14429,2016-01-01,ブロッコリー,北陸,362.0
14430,2016-02-01,ブロッコリー,北陸,466.0
14431,2016-03-01,ブロッコリー,北陸,484.0
14432,2016-04-01,ブロッコリー,北陸,482.0
14433,2016-05-01,ブロッコリー,北陸,398.0
14434,2016-06-01,ブロッコリー,北陸,505.0
14435,2016-07-01,ブロッコリー,北陸,452.0
14436,2016-08-01,ブロッコリー,北陸,519.0
14437,2016-09-01,ブロッコリー,北陸,583.0
14438,2016-10-01,ブロッコリー,北陸,578.0
14439,2016-11-01,ブロッコリー,北陸,518.0
14440,2016-12-01,ブロッコリー,北陸,427.0
14441,2017-01-01,ブロッコリー,北陸,383.0
14442,2017-02-01,ブロッコリー,北陸,329.0
14443,2017-03-01,ブロッコリー,北陸,262.0
14444,2017-04-01,ブロッコリー,北陸,414.0
14445,2017-05-01,ブロッコリー,北陸,348.0
14446,2017-06-01,ブロッコリー,北陸,414.0
14447,2017-07-01,ブロッコリー,北陸,397.0
14448,2017-08-01,ブロッコリー,北陸,519.0
14449,2017-09-01,ブロッコリー,北陸,517.0
14450,2017-10-01,ブロッコリー,北陸,415.0
14451,2017-11-01,ブロッコリー,北陸,472.0
14452,2017-12-01,ブロッコリー,北陸,614.0
14453,2018-01-01,ブロッコリー,北陸,533.0
14454,2018-02-01,ブロッコリー,北陸,549.0
14455,2018-03-01,ブロッコリー,北陸,286.0
14456,2018-04-01,ブロッコリー,北陸,504.0
14457,2018-05-01,ブロッコリー,北陸,362.0
14458,2018-06-01,ブロッコリー,北陸,388.0
14459,2018-07-01,ブロッコリー,北陸,500.0
14460,2018-08-01,ブロッコリー,北陸,583.0
14461,2018-09-01,ブロッコリー,北陸,599.0
14462,2018-10-01,ブロッコリー,北陸,475.0
14463,2018-11-01,ブロッコリー,北陸,326.0
14464,2018-12-01,ブロッコリー,北陸,325.0
14465,2019-01-01,ブロッコリー,北陸,369.0
14466,2019-02-01,ブロッコリー,北陸,320.0
14467,2019-03-01,ブロッコリー,北陸,308.0
14468,2019-04-01,ブロッコリー,北陸,464.0
14469,2019-05-01,ブロッコリー,北陸,344.0
14470,2019-06-01,ブロッコリー,北陸,376.0
14471,2019-07-01,ブロッコリー,北陸,412.0
14472,2019-08-01,ブロッコリー,北陸,482.0
14473,2019-09-01,ブロッコリー,北陸,554.0
14474,2019-10-01,ブロッコリー,北陸,427.0
14475,2019-11-01,ブロッコリー,北陸,388.0
14476,2016-01-01,ブロッコリー,四国,389.0
14477,2016-02-01,ブロッコリー,四国,473.0
14478,2016-03-01,ブロッコリー,四国,499.0
14479,2016-04-01,ブロッコリー,四国,511.0
14480,2016-05-01,ブロッコリー,四国,406.0
14481,2016-06-01,ブロッコリー,四国,449.0
14482,2016-07-01,ブロッコリー,四国,424.0
14483,2016-08-01,ブロッコリー,四国,497.0
14484,2016-09-01,ブロッコリー,四国,583.0
14485,2016-10-01,ブロッコリー,四国,556.0
14486,2016-11-01,ブロッコリー,四国,519.0
14487,2016-12-01,ブロッコリー,四国,432.0
14488,2017-01-01,ブロッコリー,四国,449.0
14489,2017-02-01,ブロッコリー,四国,354.0
14490,2017-03-01,ブロッコリー,四国,277.0
14491,2017-04-01,ブロッコリー,四国,388.0
14492,2017-05-01,ブロッコリー,四国,380.0
14493,2017-06-01,ブロッコリー,四国,388.0
14494,2017-07-01,ブロッコリー,四国,366.0
14495,2017-08-01,ブロッコリー,四国,499.0
14496,2017-09-01,ブロッコリー,四国,507.0
14497,2017-10-01,ブロッコリー,四国,455.0
14498,2017-11-01,ブロッコリー,四国,514.0
14499,2017-12-01,ブロッコリー,四国,722.0
14500,2018-01-01,ブロッコリー,四国,630.0
14501,2018-02-01,ブロッコリー,四国,621.0
14502,2018-03-01,ブロッコリー,四国,245.0
14503,2018-04-01,ブロッコリー,四国,464.0
14504,2018-05-01,ブロッコリー,四国,334.0
14505,2018-06-01,ブロッコリー,四国,376.0
14506,2018-07-01,ブロッコリー,四国,440.0
14507,2018-08-01,ブロッコリー,四国,597.0
14508,2018-09-01,ブロッコリー,四国,580.0
14509,2018-10-01,ブロッコリー,四国,523.0
14510,2018-11-01,ブロッコリー,四国,389.0
14511,2018-12-01,ブロッコリー,四国,309.0
14512,2019-01-01,ブロッコリー,四国,383.0
14513,2019-02-01,ブロッコリー,四国,323.0
14514,2019-03-01,ブロッコリー,四国,274.0
14515,2019-04-01,ブロッコリー,四国,443.0
14516,2019-05-01,ブロッコリー,四国,333.0
14517,2019-06-01,ブロッコリー,四国,369.0
14518,2019-07-01,ブロッコリー,四国,278.0
14519,2019-08-01,ブロッコリー,四国,425.0
14520,2019-09-01,ブロッコリー,四国,573.0
14521,2019-10-01,ブロッコリー,四国,406.0
14522,2019-11-01,ブロッコリー,四国,381.0
14523,2016-01-01,ブロッコリー,東北,361.0
14524,2016-02-01,ブロッコリー,東北,447.0
14525,2016-03-01,ブロッコリー,東北,521.0
14526,2016-04-01,ブロッコリー,東北,521.0
14527,2016-05-01,ブロッコリー,東北,436.0
14528,2016-06-01,ブロッコリー,東北,402.0
14529,2016-07-01,ブロッコリー,東北,383.0
14530,2016-08-01,ブロッコリー,東北,466.0
14531,2016-09-01,ブロッコリー,東北,500.0
14532,2016-10-01,ブロッコリー,東北,473.0
14533,2016-11-01,ブロッコリー,東北,446.0
14534,2016-12-01,ブロッコリー,東北,408.0
14535,2017-01-01,ブロッコリー,東北,410.0
14536,2017-02-01,ブロッコリー,東北,327.0
14537,2017-03-01,ブロッコリー,東北,263.0
14538,2017-04-01,ブロッコリー,東北,418.0
14539,2017-05-01,ブロッコリー,東北,402.0
14540,2017-06-01,ブロッコリー,東北,331.0
14541,2017-07-01,ブロッコリー,東北,317.0
14542,2017-08-01,ブロッコリー,東北,464.0
14543,2017-09-01,ブロッコリー,東北,447.0
14544,2017-10-01,ブロッコリー,東北,333.0
14545,2017-11-01,ブロッコリー,東北,382.0
14546,2017-12-01,ブロッコリー,東北,558.0
14547,2018-01-01,ブロッコリー,東北,560.0
14548,2018-02-01,ブロッコリー,東北,577.0
14549,2018-03-01,ブロッコリー,東北,300.0
14550,2018-04-01,ブロッコリー,東北,494.0
14551,2018-05-01,ブロッコリー,東北,376.0
14552,2018-06-01,ブロッコリー,東北,304.0
14553,2018-07-01,ブロッコリー,東北,372.0
14554,2018-08-01,ブロッコリー,東北,525.0
14555,2018-09-01,ブロッコリー,東北,466.0
14556,2018-10-01,ブロッコリー,東北,329.0
14557,2018-11-01,ブロッコリー,東北,253.0
14558,2018-12-01,ブロッコリー,東北,326.0
14559,2019-01-01,ブロッコリー,東北,433.0
14560,2019-02-01,ブロッコリー,東北,363.0
14561,2019-03-01,ブロッコリー,東北,307.0
14562,2019-04-01,ブロッコリー,東北,451.0
14563,2019-05-01,ブロッコリー,東北,379.0
14564,2019-06-01,ブロッコリー,東北,330.0
14565,2019-07-01,ブロッコリー,東北,347.0
14566,2019-08-01,ブロッコリー,東北,415.0
14567,2019-09-01,ブロッコリー,東北,465.0
14568,2019-10-01,ブロッコリー,東北,331.0
14569,2019-11-01,ブロッコリー,東北,349.0
14570,2016-01-01,ブロッコリー,東海,317.0
14571,2016-02-01,ブロッコリー,東海,423.0
14572,2016-03-01,ブロッコリー,東海,464.0
14573,2016-04-01,ブロッコリー,東海,477.0
14574,2016-05-01,ブロッコリー,東海,398.0
14575,2016-06-01,ブロッコリー,東海,523.0
14576,2016-07-01,ブロッコリー,東海,449.0
14577,2016-08-01,ブロッコリー,東海,537.0
14578,2016-09-01,ブロッコリー,東海,604.0
14579,2016-10-01,ブロッコリー,東海,595.0
14580,2016-11-01,ブロッコリー,東海,478.0
14581,2016-12-01,ブロッコリー,東海,368.0
14582,2017-01-01,ブロッコリー,東海,357.0
14583,2017-02-01,ブロッコリー,東海,327.0
14584,2017-03-01,ブロッコリー,東海,265.0
14585,2017-04-01,ブロッコリー,東海,386.0
14586,2017-05-01,ブロッコリー,東海,374.0
14587,2017-06-01,ブロッコリー,東海,439.0
14588,2017-07-01,ブロッコリー,東海,372.0
14589,2017-08-01,ブロッコリー,東海,511.0
14590,2017-09-01,ブロッコリー,東海,505.0
14591,2017-10-01,ブロッコリー,東海,452.0
14592,2017-11-01,ブロッコリー,東海,453.0
14593,2017-12-01,ブロッコリー,東海,596.0
14594,2018-01-01,ブロッコリー,東海,501.0
14595,2018-02-01,ブロッコリー,東海,545.0
14596,2018-03-01,ブロッコリー,東海,253.0
14597,2018-04-01,ブロッコリー,東海,430.0
14598,2018-05-01,ブロッコリー,東海,334.0
14599,2018-06-01,ブロッコリー,東海,412.0
14600,2018-07-01,ブロッコリー,東海,467.0
14601,2018-08-01,ブロッコリー,東海,578.0
14602,2018-09-01,ブロッコリー,東海,573.0
14603,2018-10-01,ブロッコリー,東海,502.0
14604,2018-11-01,ブロッコリー,東海,345.0
14605,2018-12-01,ブロッコリー,東海,307.0
14606,2019-01-01,ブロッコリー,東海,361.0
14607,2019-02-01,ブロッコリー,東海,302.0
14608,2019-03-01,ブロッコリー,東海,274.0
14609,2019-04-01,ブロッコリー,東海,391.0
14610,2019-05-01,ブロッコリー,東海,335.0
14611,2019-06-01,ブロッコリー,東海,398.0
14612,2019-07-01,ブロッコリー,東海,409.0
14613,2019-08-01,ブロッコリー,東海,449.0
14614,2019-09-01,ブロッコリー,東海,551.0
14615,2019-10-01,ブロッコリー,東海,433.0
14616,2019-11-01,ブロッコリー,東海,367.0
14617,2016-01-01,ブロッコリー,近畿,377.0
14618,2016-02-01,ブロッコリー,近畿,503.0
14619,2016-03-01,ブロッコリー,近畿,513.0
14620,2016-04-01,ブロッコリー,近畿,550.0
14621,2016-05-01,ブロッコリー,近畿,422.0
14622,2016-06-01,ブロッコリー,近畿,518.0
14623,2016-07-01,ブロッコリー,近畿,475.0
14624,2016-08-01,ブロッコリー,近畿,542.0
14625,2016-09-01,ブロッコリー,近畿,642.0
14626,2016-10-01,ブロッコリー,近畿,632.0
14627,2016-11-01,ブロッコリー,近畿,546.0
14628,2016-12-01,ブロッコリー,近畿,429.0
14629,2017-01-01,ブロッコリー,近畿,434.0
14630,2017-02-01,ブロッコリー,近畿,372.0
14631,2017-03-01,ブロッコリー,近畿,300.0
14632,2017-04-01,ブロッコリー,近畿,416.0
14633,2017-05-01,ブロッコリー,近畿,385.0
14634,2017-06-01,ブロッコリー,近畿,424.0
14635,2017-07-01,ブロッコリー,近畿,392.0
14636,2017-08-01,ブロッコリー,近畿,505.0
14637,2017-09-01,ブロッコリー,近畿,531.0
14638,2017-10-01,ブロッコリー,近畿,466.0
14639,2017-11-01,ブロッコリー,近畿,520.0
14640,2017-12-01,ブロッコリー,近畿,730.0
14641,2018-01-01,ブロッコリー,近畿,632.0
14642,2018-02-01,ブロッコリー,近畿,638.0
14643,2018-03-01,ブロッコリー,近畿,275.0
14644,2018-04-01,ブロッコリー,近畿,491.0
14645,2018-05-01,ブロッコリー,近畿,360.0
14646,2018-06-01,ブロッコリー,近畿,421.0
14647,2018-07-01,ブロッコリー,近畿,498.0
14648,2018-08-01,ブロッコリー,近畿,578.0
14649,2018-09-01,ブロッコリー,近畿,590.0
14650,2018-10-01,ブロッコリー,近畿,530.0
14651,2018-11-01,ブロッコリー,近畿,388.0
14652,2018-12-01,ブロッコリー,近畿,334.0
14653,2019-01-01,ブロッコリー,近畿,403.0
14654,2019-02-01,ブロッコリー,近畿,348.0
14655,2019-03-01,ブロッコリー,近畿,296.0
14656,2019-04-01,ブロッコリー,近畿,447.0
14657,2019-05-01,ブロッコリー,近畿,351.0
14658,2019-06-01,ブロッコリー,近畿,393.0
14659,2019-07-01,ブロッコリー,近畿,409.0
14660,2019-08-01,ブロッコリー,近畿,453.0
14661,2019-09-01,ブロッコリー,近畿,554.0
14662,2019-10-01,ブロッコリー,近畿,435.0
14663,2019-11-01,ブロッコリー,近畿,404.0
14664,2016-01-01,ブロッコリー,関東,337.0
14665,2016-02-01,ブロッコリー,関東,429.0
14666,2016-03-01,ブロッコリー,関東,498.0
14667,2016-04-01,ブロッコリー,関東,498.0
14668,2016-05-01,ブロッコリー,関東,418.0
14669,2016-06-01,ブロッコリー,関東,503.0
14670,2016-07-01,ブロッコリー,関東,431.0
14671,2016-08-01,ブロッコリー,関東,481.0
14672,2016-09-01,ブロッコリー,関東,580.0
14673,2016-10-01,ブロッコリー,関東,561.0
14674,2016-11-01,ブロッコリー,関東,478.0
14675,2016-12-01,ブロッコリー,関東,402.0
14676,2017-01-01,ブロッコリー,関東,369.0
14677,2017-02-01,ブロッコリー,関東,314.0
14678,2017-03-01,ブロッコリー,関東,274.0
14679,2017-04-01,ブロッコリー,関東,394.0
14680,2017-05-01,ブロッコリー,関東,375.0
14681,2017-06-01,ブロッコリー,関東,406.0
14682,2017-07-01,ブロッコリー,関東,354.0
14683,2017-08-01,ブロッコリー,関東,464.0
14684,2017-09-01,ブロッコリー,関東,486.0
14685,2017-10-01,ブロッコリー,関東,398.0
14686,2017-11-01,ブロッコリー,関東,427.0
14687,2017-12-01,ブロッコリー,関東,558.0
14688,2018-01-01,ブロッコリー,関東,525.0
14689,2018-02-01,ブロッコリー,関東,546.0
14690,2018-03-01,ブロッコリー,関東,301.0
14691,2018-04-01,ブロッコリー,関東,435.0
14692,2018-05-01,ブロッコリー,関東,354.0
14693,2018-06-01,ブロッコリー,関東,422.0
14694,2018-07-01,ブロッコリー,関東,447.0
14695,2018-08-01,ブロッコリー,関東,559.0
14696,2018-09-01,ブロッコリー,関東,551.0
14697,2018-10-01,ブロッコリー,関東,449.0
14698,2018-11-01,ブロッコリー,関東,305.0
14699,2018-12-01,ブロッコリー,関東,321.0
14700,2019-01-01,ブロッコリー,関東,404.0
14701,2019-02-01,ブロッコリー,関東,338.0
14702,2019-03-01,ブロッコリー,関東,319.0
14703,2019-04-01,ブロッコリー,関東,439.0
14704,2019-05-01,ブロッコリー,関東,352.0
14705,2019-06-01,ブロッコリー,関東,408.0
14706,2019-07-01,ブロッコリー,関東,388.0
14707,2019-08-01,ブロッコリー,関東,438.0
14708,2019-09-01,ブロッコリー,関東,531.0
14709,2019-10-01,ブロッコリー,関東,410.0
14710,2019-11-01,ブロッコリー,関東,359.0
14711,2016-01-01,ミニトマト,中国,728.0
14712,2016-02-01,ミニトマト,中国,889.0
14713,2016-03-01,ミニトマト,中国,920.0
14714,2016-04-01,ミニトマト,中国,637.0
14715,2016-05-01,ミニトマト,中国,455.0
14716,2016-06-01,ミニトマト,中国,565.0
14717,2016-07-01,ミニトマト,中国,740.0
14718,2016-08-01,ミニトマト,中国,649.0
14719,2016-09-01,ミニトマト,中国,785.0
14720,2016-10-01,ミニトマト,中国,978.0
14721,2016-11-01,ミニトマト,中国,1019.0
14722,2016-12-01,ミニトマト,中国,845.0
14723,2017-01-01,ミニトマト,中国,687.0
14724,2017-02-01,ミニトマト,中国,670.0
14725,2017-03-01,ミニトマト,中国,631.0
14726,2017-04-01,ミニトマト,中国,516.0
14727,2017-05-01,ミニトマト,中国,438.0
14728,2017-06-01,ミニトマト,中国,508.0
14729,2017-07-01,ミニトマト,中国,524.0
14730,2017-08-01,ミニトマト,中国,686.0
14731,2017-09-01,ミニトマト,中国,1067.0
14732,2017-10-01,ミニトマト,中国,808.0
14733,2017-11-01,ミニトマト,中国,728.0
14734,2017-12-01,ミニトマト,中国,843.0
14735,2018-01-01,ミニトマト,中国,680.0
14736,2018-02-01,ミニトマト,中国,644.0
14737,2018-03-01,ミニトマト,中国,515.0
14738,2018-04-01,ミニトマト,中国,475.0
14739,2018-05-01,ミニトマト,中国,407.0
14740,2018-06-01,ミニトマト,中国,402.0
14741,2018-07-01,ミニトマト,中国,738.0
14742,2018-08-01,ミニトマト,中国,918.0
14743,2018-09-01,ミニトマト,中国,1019.0
14744,2018-10-01,ミニトマト,中国,890.0
14745,2018-11-01,ミニトマト,中国,716.0
14746,2018-12-01,ミニトマト,中国,495.0
14747,2019-01-01,ミニトマト,中国,486.0
14748,2019-02-01,ミニトマト,中国,645.0
14749,2019-03-01,ミニトマト,中国,670.0
14750,2019-04-01,ミニトマト,中国,530.0
14751,2019-05-01,ミニトマト,中国,364.0
14752,2019-06-01,ミニトマト,中国,365.0
14753,2019-07-01,ミニトマト,中国,503.0
14754,2019-08-01,ミニトマト,中国,534.0
14755,2019-09-01,ミニトマト,中国,970.0
14756,2019-10-01,ミニトマト,中国,876.0
14757,2019-11-01,ミニトマト,中国,744.0
14758,2016-01-01,ミニトマト,九州,659.0
14759,2016-02-01,ミニトマト,九州,795.0
14760,2016-03-01,ミニトマト,九州,866.0
14761,2016-04-01,ミニトマト,九州,591.0
14762,2016-05-01,ミニトマト,九州,408.0
14763,2016-06-01,ミニトマト,九州,500.0
14764,2016-07-01,ミニトマト,九州,633.0
14765,2016-08-01,ミニトマト,九州,642.0
14766,2016-09-01,ミニトマト,九州,760.0
14767,2016-10-01,ミニトマト,九州,862.0
14768,2016-11-01,ミニトマト,九州,932.0
14769,2016-12-01,ミニトマト,九州,783.0
14770,2017-01-01,ミニトマト,九州,580.0
14771,2017-02-01,ミニトマト,九州,553.0
14772,2017-03-01,ミニトマト,九州,565.0
14773,2017-04-01,ミニトマト,九州,456.0
14774,2017-05-01,ミニトマト,九州,396.0
14775,2017-06-01,ミニトマト,九州,439.0
14776,2017-07-01,ミニトマト,九州,381.0
14777,2017-08-01,ミニトマト,九州,592.0
14778,2017-09-01,ミニトマト,九州,1043.0
14779,2017-10-01,ミニトマト,九州,747.0
14780,2017-11-01,ミニトマト,九州,662.0
14781,2017-12-01,ミニトマト,九州,770.0
14782,2018-01-01,ミニトマト,九州,583.0
14783,2018-02-01,ミニトマト,九州,574.0
